run_id,k_si,n_si,pte_8,pte_8_error,pte_4,pte_4_error
501,0.6818181818181819,0.5925925925925926,0.00337,0.0001835755975068582,0.00238,0.00015427248620541512
502,0.6818181818181819,0.6111111111111112,0.00329,0.00018138357147217052,0.0023,0.000151657508881031
503,0.6818181818181819,0.6296296296296297,0.00325,0.00018027756377319947,0.00228,0.000150996688705415
504,0.6818181818181819,0.6481481481481481,0.00318,0.00017832554500127006,0.00223,0.00014933184523068077
505,0.6818181818181819,0.6666666666666666,0.00317,0.00017804493814764857,0.0022,0.00014832396974191327
506,0.6818181818181819,0.6851851851851851,0.00313,0.00017691806012954132,0.00216,0.0001469693845669907
507,0.6818181818181819,0.7037037037037037,0.0031,0.0001760681686165901,0.00213,0.00014594519519326425
508,0.6818181818181819,0.7222222222222222,0.00308,0.00017549928774784245,0.00212,0.00014560219778561037
509,0.6818181818181819,0.7407407407407407,0.00303,0.0001740689518552921,0.00211,0.0001452583904633395
510,0.6818181818181819,0.7592592592592593,0.003,0.00017320508075688776,0.00211,0.0001452583904633395
511,0.6818181818181819,0.7777777777777778,0.00298,0.0001726267650163207,0.00208,0.00014422205101855958
512,0.6818181818181819,0.7962962962962963,0.00294,0.00017146428199482248,0.00207,0.0001438749456993816
513,0.6818181818181819,0.8148148148148148,0.0029,0.00017029386365926402,0.00203,0.00014247806848775006
514,0.6818181818181819,0.8333333333333333,0.00285,0.00016881943016134135,0.00198,0.0001407124727947029
515,0.6818181818181819,0.8518518518518519,0.00281,0.0001676305461424021,0.00194,0.0001392838827718412
516,0.6818181818181819,0.8703703703703703,0.00279,0.00016703293088490067,0.00194,0.0001392838827718412
517,0.6818181818181819,0.8888888888888888,0.00269,0.00016401219466856726,0.0019,0.00013784048752090222
518,0.6818181818181819,0.9074074074074074,0.00266,0.0001630950643030009,0.00189,0.0001374772708486752
519,0.6818181818181819,0.9259259259259259,0.00264,0.0001624807680927192,0.00188,0.00013711309200802087
520,0.6818181818181819,0.9444444444444444,0.00261,0.00016155494421403512,0.00187,0.00013674794331177344
521,0.6818181818181819,0.9629629629629629,0.00258,0.0001606237840420901,0.00183,0.00013527749258468682
522,0.6818181818181819,0.9814814814814814,0.00253,0.00015905973720586867,0.00179,0.0001337908816025965
523,0.6818181818181819,1.0,0.0025,0.00015811388300841897,0.00178,0.00013341664064126334
524,0.6818181818181819,1.0185185185185186,0.00247,0.0001571623364550171,0.00175,0.00013228756555322952
525,0.6818181818181819,1.037037037037037,0.00245,0.00015652475842498528,0.00173,0.00013152946437965904
526,0.6818181818181819,1.0555555555555556,0.00241,0.00015524174696260025,0.0017,0.00013038404810405298
527,0.6818181818181819,1.074074074074074,0.00237,0.00015394804318340653,0.0017,0.00013038404810405298
528,0.6818181818181819,1.0925925925925926,0.00232,0.00015231546211727818,0.0017,0.00013038404810405298
529,0.6818181818181819,1.1111111111111112,0.00227,0.00015066519173319363,0.00169,0.00013
530,0.6818181818181819,1.1296296296296295,0.00223,0.00014933184523068077,0.00166,0.00012884098726725126
531,0.6818181818181819,1.1481481481481481,0.00219,0.00014798648586948743,0.00165,0.0001284523257866513
532,0.6818181818181819,1.1666666666666665,0.00217,0.00014730919862656234,0.00163,0.00012767145334803705
533,0.6818181818181819,1.1851851851851851,0.00215,0.0001466287829861518,0.00161,0.0001268857754044952
534,0.6818181818181819,1.2037037037037037,0.00212,0.00014560219778561037,0.0016,0.00012649110640673518
535,0.6818181818181819,1.2222222222222223,0.0021,0.00014491376746189437,0.0016,0.00012649110640673518
536,0.6818181818181819,1.2407407407407407,0.00209,0.00014456832294800962,0.0016,0.00012649110640673518
537,0.6818181818181819,1.259259259259259,0.00205,0.00014317821063276353,0.00159,0.00012609520212918492
538,0.6818181818181819,1.2777777777777777,0.00204,0.00014282856857085702,0.00157,0.0001252996408614167
539,0.6818181818181819,1.2962962962962963,0.00203,0.00014247806848775006,0.00156,0.00012489995996796798
540,0.6818181818181819,1.3148148148148149,0.00201,0.00014177446878757826,0.00156,0.00012489995996796798
541,0.6818181818181819,1.3333333333333333,0.00198,0.0001407124727947029,0.00154,0.00012409673645990857
542,0.6818181818181819,1.3518518518518519,0.00196,0.00014,0.00153,0.0001236931687685298
543,0.6818181818181819,1.3703703703703702,0.00196,0.00014,0.00153,0.0001236931687685298
544,0.6818181818181819,1.3888888888888888,0.00194,0.0001392838827718412,0.00151,0.00012288205727444508
545,0.6818181818181819,1.4074074074074074,0.00194,0.0001392838827718412,0.00151,0.00012288205727444508
546,0.6818181818181819,1.4259259259259258,0.00192,0.0001385640646055102,0.0015,0.0001224744871391589
547,0.6818181818181819,1.4444444444444444,0.0019,0.00013784048752090222,0.0015,0.0001224744871391589
548,0.6818181818181819,1.4629629629629628,0.00187,0.00013674794331177344,0.00148,0.00012165525060596439
549,0.6818181818181819,1.4814814814814814,0.00184,0.00013564659966250537,0.00147,0.0001212435565298214
550,0.6818181818181819,1.5,0.00183,0.00013527749258468682,0.00147,0.0001212435565298214
551,0.702020202020202,0.5,0.00351,0.00018734993995195192,0.0025,0.00015811388300841897
552,0.702020202020202,0.5185185185185185,0.00349,0.00018681541692269405,0.00247,0.0001571623364550171
553,0.702020202020202,0.537037037037037,0.00345,0.0001857417562100671,0.00246,0.00015684387141358123
